athlete_number,athlete_relative_age,athlete_gender_marker,athlete_sport,club_division,active_minutes,contributing_seconds,total_distance_m,total_high_intensity_distance_m,total_sprint_distance_m,high_intensity_events,sprint_events,avg_speed_kph,max_speed_kph,acceleration_events,deceleration_events,max_acceleration,max_deceleration,metres_per_minute,percentage_max_speed_kph,session_load
2806,22,Male,association_football,DI,123,7380,3804.31,10.61,0.0,2,0,1.99,22.69,52,17,7.91,6.38,30.93,8.78,355.87
2806,22,Male,american_football,DI,63,3780,2029.18,35.1,0.0,3,0,1.58,22.81,30,13,5.28,6.96,32.21,6.92,220.47
2806,22,Male,american_football,DI,69,4140,1949.32,183.04,71.08,23,5,2.04,31.8,27,8,8.08,9.13,28.25,6.4,405.72
2807,22,Male,american_football,DI,104,6240,4030.79,25.59,0.0,3,0,2.62,18.63,31,13,5.56,6.37,38.76,14.05,392.22
2807,22,Male,association_football,DI,105,6300,1692.55,0.0,0.0,0,0,1.03,8.55,0,0,0.0,0.0,16.12,12.0,152.33
2807,22,Male,american_football,DI,105,6300,3149.98,0.0,0.0,0,0,1.84,18.79,38,4,4.92,6.23,30.0,9.78,283.5
2807,22,Male,association_football,DI,122,7320,14384.21,218.58,8.82,24,1,5.65,27.12,63,102,6.48,7.94,117.9,20.84,1543.83
2807,22,Male,american_football,DI-FCS,128,7680,4959.31,320.3,171.65,31,13,2.2,28.29,92,110,8.36,8.71,38.74,7.78,850.16
2808,27,Male,american_football,DI-FCS,104,6240,5547.05,279.37,5.5,31,1,3.06,27.98,97,121,7.31,7.68,53.34,10.95,817.29
2808,27,Male,american_football,DI,82,4920,3453.7,113.86,10.26,12,2,2.4,22.43,43,24,5.28,6.4,42.12,10.7,445.41
2808,27,Male,association_football,DI,123,7380,4863.58,18.47,0.0,3,0,2.63,16.84,65,32,3.9,5.2,39.54,15.61,460.39
2808,27,Male,association_football,DI,89,5340,4953.6,5.56,0.0,1,0,2.91,18.73,51,19,5.86,5.81,55.66,15.53,453.07
2808,27,Male,american_football,DI,53,3180,2736.42,763.85,301.83,61,36,3.05,27.51,17,4,6.17,3.42,51.63,11.09,1198.66
2808,27,Male,association_football,DI,106,6360,644.39,25.03,0.0,1,0,0.3,22.68,2,2,3.94,3.8,6.08,1.33,82.23
2809,28,Male,american_football,DI,130,7800,11354.22,87.7,39.9,12,5,3.82,29.58,86,33,9.81,10.0,87.34,12.92,1145.02
2809,28,Male,association_football,DI,129,7740,6393.07,105.41,44.42,11,3,3.33,26.16,42,27,5.76,5.34,49.56,12.75,702.16
2809,28,Male,association_football,DI,124,7440,7049.8,69.92,0.0,5,0,3.78,23.7,28,22,5.48,6.21,56.85,15.95,706.8
2809,28,Male,association_football,DI,132,7920,10943.15,542.43,154.67,57,13,7.47,27.41,119,121,6.74,7.67,82.9,27.26,1639.96
2809,28,Male,association_football,DI,105,6300,3390.83,0.0,0.0,0,0,2.01,9.71,0,0,0.0,0.0,32.29,20.72,305.18
2810,23,Male,association_football,DI,144,8640,6478.85,258.83,0.0,15,0,2.38,23.04,45,41,5.54,5.69,44.99,10.32,845.7
2810,23,Male,american_football,DI,78,4680,1924.3,0.0,0.0,0,0,1.58,17.39,60,23,6.73,5.32,24.67,9.07,173.19
2810,23,Male,association_football,DI,92,5520,12164.92,230.68,25.67,26,2,6.21,30.52,97,72,5.98,7.09,132.23,20.35,1363.21
2811,24,Male,association_football,DI,96,5760,3986.12,209.18,0.0,15,0,2.78,28.97,22,27,5.8,7.05,41.52,9.61,577.67
2811,24,Male,association_football,DI,80,4800,5579.94,73.99,14.69,7,2,3.74,29.13,41,31,5.52,6.22,69.75,12.82,591.74
2811,24,Male,american_football,DI-FCS,80,4800,2346.47,192.16,135.64,22,14,1.69,31.37,42,52,8.45,10.0,29.33,5.38,482.85
2811,24,Male,association_football,DI,101,6060,9030.79,402.84,44.26,32,3,6.9,25.07,41,74,5.91,7.95,89.41,27.55,1253.25
2812,23,Male,association_football,DI,123,7380,8676.54,151.59,5.19,7,1,3.97,25.45,71,36,4.83,5.36,70.54,15.59,935.65
2812,23,Male,association_football,DI,191,11460,6715.25,74.02,16.55,9,1,2.19,25.51,37,22,7.42,6.97,35.16,8.59,692.56
2812,23,Male,association_football,DI,69,4140,5219.1,42.27,0.0,7,0,4.35,22.93,74,32,5.14,5.4,75.64,18.99,522.06
2813,23,Male,association_football,DI,107,6420,8546.17,308.31,0.0,18,0,5.07,24.06,47,70,5.84,6.9,79.87,21.07,1083.34
2813,23,Male,association_football,DI,124,7440,6251.66,160.4,4.97,13,1,3.06,27.54,59,34,6.34,6.51,50.42,11.11,736.53
2813,23,Male,american_football,DI,44,2640,773.26,0.0,0.0,0,0,0.93,17.0,16,15,4.97,8.62,17.57,5.46,69.59
2813,23,Male,american_football,DI,68,4080,1956.33,244.8,55.86,16,5,1.77,29.96,29,17,5.69,6.17,28.77,5.91,446.38
2813,23,Male,association_football,DI,90,5400,2583.27,9.91,0.0,1,0,1.59,23.88,46,20,6.17,6.16,28.7,6.68,243.35
2814,23,Male,association_football,DI,83,4980,5423.09,87.4,5.22,13,1,3.64,23.8,84,69,8.22,8.71,65.34,15.28,597.01
2814,23,Male,association_football,DI,101,6060,13184.95,632.84,53.05,52,6,8.4,25.46,67,97,5.84,8.55,130.54,32.98,1882.24
2814,23,Male,association_football,DI,75,4500,5556.13,312.83,94.83,24,8,5.06,28.21,73,51,6.47,6.21,74.08,17.95,859.58
2814,23,Male,association_football,DI,163,9780,5490.83,0.0,0.0,0,0,2.35,14.95,15,6,5.12,4.41,33.69,15.7,494.17
2814,23,Male,american_football,DI-FCS,135,8100,6154.9,303.59,105.69,39,14,2.64,29.4,150,108,8.62,9.34,45.59,8.98,960.13
2814,23,Male,association_football,DI,115,6900,5321.07,0.0,0.0,0,0,2.87,19.77,36,9,6.75,4.24,46.27,14.51,478.9
2815,23,Male,association_football,DI,119,7140,9064.95,399.16,92.2,31,5,4.69,26.87,47,75,7.5,9.25,76.18,17.47,1259.08
2815,23,Male,american_football,DI,73,4380,1598.91,104.86,14.78,8,3,1.42,25.34,22,3,6.23,4.6,21.9,5.61,265.28
2815,23,Male,american_football,DI-FCS,80,4800,1997.86,183.32,45.44,15,3,1.45,27.52,33,33,8.21,6.17,24.97,5.27,387.26
2816,29,Male,american_football,DI-FCS,81,4860,3616.73,76.23,0.0,6,0,2.14,21.67,79,38,7.11,6.27,44.65,9.9,405.34
2816,29,Male,american_football,DI-FCS,83,4980,4347.86,24.6,0.0,3,0,3.49,23.68,66,34,6.18,6.32,52.38,14.75,418.75
2816,29,Male,association_football,DI,133,7980,7624.61,174.57,30.2,11,3,4.49,26.49,45,48,5.46,7.06,57.33,16.93,876.51
2816,29,Male,association_football,DI,77,4620,5500.18,98.19,69.6,7,5,3.45,26.9,39,36,5.48,6.67,71.43,12.81,616.32
2816,29,Male,association_football,DI,100,6000,2993.04,142.96,44.79,16,3,2.22,29.46,36,38,6.15,8.89,29.93,7.54,441.85
2816,29,Male,association_football,DI,102,6120,6396.83,161.72,5.11,18,1,4.66,26.92,101,97,6.63,5.21,62.71,17.32,761.0
2817,27,Male,association_football,DI,108,6480,1980.73,18.76,0.0,3,0,1.22,21.62,47,35,6.09,6.68,18.34,5.66,201.95
2817,27,Male,association_football,DI,100,6000,1330.67,0.0,0.0,0,0,0.71,12.54,11,4,4.06,3.03,13.31,5.67,119.76
2817,27,Male,association_football,DI,116,6960,4355.56,54.96,0.0,11,0,2.4,20.41,103,131,8.94,9.02,37.55,11.77,463.71
2817,27,Male,association_football,DI,93,5580,5351.95,82.34,28.35,13,3,3.86,30.46,34,22,5.97,7.87,57.55,12.69,593.99
2817,27,Male,american_football,DI,69,4140,3964.56,8.0,0.0,2,0,3.53,21.92,27,34,5.65,6.52,57.46,16.09,368.15
2818,30,Male,american_football,DI,67,4020,2122.86,0.0,0.0,0,0,2.08,13.83,34,3,5.21,3.7,31.68,15.06,191.06
2818,30,Male,association_football,DI,128,7680,6820.99,195.32,75.55,19,4,3.51,26.73,88,66,5.55,7.95,53.29,13.13,842.42
2818,30,Male,association_football,DI,99,5940,8204.36,416.42,78.84,31,6,5.5,29.76,77,65,6.59,5.32,82.87,18.47,1196.71
2818,30,Male,american_football,DI,32,1920,1111.44,179.68,4.24,14,1,1.88,24.57,11,2,4.94,3.05,34.73,7.67,294.16
2819,18,Male,association_football,DI,93,5580,5182.93,64.05,5.24,8,1,3.68,24.35,26,22,5.19,5.17,55.73,15.1,544.64
2819,18,Male,association_football,DI,161,9660,7463.52,20.43,0.0,3,0,2.93,22.08,42,47,5.76,5.29,46.36,13.27,696.25
2819,18,Male,association_football,DI,60,3600,1915.98,0.0,0.0,0,0,1.82,16.95,9,6,4.3,3.05,31.93,10.74,172.44
2820,27,Male,association_football,DI,102,6120,2299.98,23.49,0.0,4,0,1.53,23.94,33,21,6.4,6.33,22.55,6.38,236.16
2820,27,Male,american_football,DI,67,4020,2055.81,195.18,202.99,26,23,1.57,38.06,38,23,8.43,5.4,30.68,4.14,504.38
2820,27,Male,association_football,DI,116,6960,5771.13,0.0,0.0,0,0,2.53,18.05,48,19,8.06,6.72,49.75,14.04,519.4
2820,27,Male,association_football,DI,80,4800,3980.65,16.14,5.36,2,1,3.07,18.28,43,19,6.23,5.27,49.76,16.77,380.44
2820,27,Male,association_football,DI,78,4680,5745.95,93.47,4.63,9,1,3.75,25.46,56,65,5.09,9.37,73.67,14.74,623.79
2820,27,Male,association_football,DI,118,7080,4966.16,29.05,0.0,5,0,3.14,19.9,87,100,9.99,8.97,42.09,15.77,483.47
2821,29,Male,american_football,DI-FCS,92,5520,2889.25,119.13,0.0,12,0,2.22,23.7,84,71,7.86,7.09,31.4,9.37,391.38
2821,29,Male,association_football,DI,124,7440,5327.01,70.08,0.0,7,0,3.03,23.4,53,44,5.34,6.59,42.96,12.93,556.4
2821,29,Male,association_football,DI,94,5640,5575.03,96.5,173.16,13,6,3.42,28.48,29,25,5.36,4.07,59.31,12.01,637.73
2822,28,Male,association_football,DI,94,5640,3078.0,5.39,0.0,1,0,1.79,19.55,27,2,5.34,3.91,32.74,9.17,283.97
2822,28,Male,association_football,DI,54,3240,5291.97,139.5,0.0,15,0,5.02,20.6,50,34,5.79,5.79,98.0,24.35,631.91
2822,28,Male,american_football,DI,83,4980,1401.31,0.0,0.0,0,0,1.1,13.94,31,12,6.28,5.01,16.88,7.9,126.12
2822,28,Male,american_football,DI,102,6120,4374.34,82.3,64.07,13,4,2.59,27.84,81,44,5.8,7.26,42.89,9.29,510.11
2823,24,Male,association_football,DI,75,4500,6059.68,266.63,75.95,22,7,3.6,27.34,53,37,7.43,7.99,80.8,13.15,855.62
2823,24,Male,american_football,DI,125,7500,2522.53,150.99,29.75,13,2,1.05,28.7,32,6,5.78,4.74,20.18,3.67,396.19
2823,24,Male,association_football,DI,51,3060,2953.69,0.0,0.0,0,0,3.28,16.14,23,2,5.96,4.2,57.92,20.29,265.83
2823,24,Male,association_football,DI,104,6240,12322.86,318.86,23.17,24,2,6.34,26.97,75,58,5.98,8.66,118.49,23.49,1452.66
2823,24,Male,association_football,DI,69,4140,5265.17,120.85,0.0,15,0,5.33,27.34,78,63,6.46,6.38,76.31,19.49,612.06
2823,24,Male,association_football,DI,95,5700,8252.75,400.18,74.05,43,4,5.84,28.05,80,95,5.84,8.18,86.87,20.82,1203.56
2824,21,Male,association_football,DI,103,6180,6278.4,129.5,0.0,12,0,3.51,23.23,31,41,4.84,9.18,60.96,15.1,705.92
2824,21,Male,american_football,DI,107,6420,1876.16,0.0,0.0,0,0,0.98,12.78,34,7,4.27,4.82,17.53,7.68,168.85
2824,21,Male,american_football,DI,75,4500,3181.52,119.83,18.56,16,1,2.38,28.02,81,55,5.64,5.85,42.42,8.48,430.74
2824,21,Male,american_football,DI,41,2460,2110.14,708.83,50.08,46,6,3.43,24.22,25,10,4.92,7.07,51.47,14.15,943.85
2825,28,Male,association_football,DI,106,6360,8873.33,475.28,65.08,40,7,6.48,28.42,103,68,5.39,6.37,83.71,22.82,1332.04
2825,28,Male,association_football,DI,189,11340,6237.71,121.94,12.16,9,1,1.9,26.85,57,36,5.93,10.0,33.0,7.06,694.12
2825,28,Male,american_football,DI,63,3780,2952.53,406.24,57.7,43,9,2.56,24.96,35,21,9.56,8.44,46.87,10.25,754.04
2826,27,Male,association_football,DI,116,6960,491.59,4.01,0.0,1,0,0.28,17.96,4,2,3.54,3.68,4.24,1.58,49.87
2826,27,Male,american_football,DI,61,3660,1452.2,278.43,36.84,24,4,1.38,26.37,20,2,5.13,8.22,23.81,5.25,445.97
2826,27,Male,association_football,DI,78,4680,4358.76,194.75,4.56,18,1,4.34,23.02,63,59,5.88,6.01,55.88,18.84,607.77
2826,27,Male,association_football,DI,134,8040,7901.17,298.64,57.56,23,3,3.53,32.2,85,54,5.25,6.02,58.96,10.96,1037.03
2826,27,Male,american_football,DI,114,6840,1861.37,0.0,0.0,0,0,1.0,13.19,33,8,4.46,5.43,16.33,7.6,167.52
2827,32,Male,american_football,DI-FCS,102,6120,2436.99,11.79,0.0,2,0,1.39,19.27,56,77,8.22,7.21,23.89,7.2,234.34
2827,32,Male,association_football,DI,88,5280,4032.55,0.0,0.0,0,0,2.53,17.74,49,14,5.31,5.75,45.82,14.24,362.93
2827,32,Male,association_football,DI,120,7200,2995.75,0.0,0.0,0,0,1.52,13.4,3,0,5.15,0.0,24.96,11.31,269.62
2828,27,Male,association_football,DI,115,6900,477.74,0.0,0.0,0,0,0.23,16.14,5,4,3.79,5.09,4.15,1.4,43.0
2828,27,Male,association_football,DI,124,7440,6370.97,70.08,0.0,7,0,2.54,21.15,51,27,5.76,5.97,51.38,11.98,650.96
2828,27,Male,association_football,DI,91,5460,3749.35,37.68,0.0,4,0,2.17,18.68,74,76,6.24,7.44,41.2,11.6,379.41
2829,36,Male,association_football,DI,92,5520,6226.78,24.99,0.0,2,0,4.08,22.75,79,51,6.08,5.46,67.68,17.93,586.36
2829,36,Male,american_football,DI,30,1800,1074.78,157.3,0.0,18,0,2.38,23.19,12,3,6.79,6.33,35.83,10.27,273.99
2829,36,Male,association_football,DI,82,4920,5163.65,57.87,0.0,7,0,3.87,23.07,41,35,6.36,7.35,62.97,16.78,530.06
2829,36,Male,association_football,DI,90,5400,1387.64,34.58,15.86,5,1,0.88,26.86,12,8,6.14,3.67,15.42,3.28,170.32
2829,36,Male,association_football,DI,86,5160,5967.99,69.17,8.58,5,1,4.7,27.84,53,42,5.78,6.09,69.4,16.89,614.19
2829,36,Male,american_football,DI,174,10440,2447.52,50.5,0.0,4,0,0.81,24.68,65,18,6.19,6.14,14.07,3.28,272.9
2830,27,Male,association_football,DI,126,7560,6983.85,76.35,0.0,10,0,3.17,26.15,57,28,5.47,7.35,55.43,12.11,716.71
2830,27,Male,association_football,DI,92,5520,5044.54,101.67,5.06,12,1,3.08,26.17,59,58,8.71,8.82,54.83,11.78,574.25
2830,27,Male,association_football,DI,103,6180,8546.32,467.98,152.99,43,12,4.69,30.7,74,57,5.96,8.25,82.97,15.27,1325.05
2830,27,Male,american_football,DI,48,2880,2062.81,758.16,254.92,46,32,2.8,29.39,16,6,5.61,7.08,42.98,9.52,1089.06
2830,27,Male,american_football,DI,125,7500,9059.69,5.58,0.0,1,0,5.15,21.78,116,35,9.63,7.47,72.48,23.66,822.3
2831,28,Male,association_football,DI,90,5400,7132.42,59.22,0.0,6,0,3.87,25.95,65,53,6.72,6.17,79.25,14.93,706.25
2831,28,Male,american_football,DI-FCS,127,7620,1674.45,321.85,65.34,30,8,0.79,27.12,27,7,6.23,3.65,13.18,2.91,532.51
2831,28,Male,american_football,DI,57,3420,2049.77,368.51,10.22,38,2,2.42,26.93,40,27,6.82,6.63,35.96,8.97,600.3
2831,28,Male,american_football,DI-FCS,104,6240,4791.53,193.06,7.99,27,1,2.77,26.34,127,126,8.8,9.4,46.07,10.5,662.89
2831,28,Male,association_football,DI,119,7140,6185.62,0.0,0.0,0,0,3.09,15.23,48,8,4.64,3.75,51.98,20.28,556.71
2831,28,Male,association_football,DI,96,5760,5972.6,102.62,9.67,13,1,4.5,23.37,95,87,6.39,7.25,62.21,19.27,659.16
2832,32,Male,american_football,DI,65,3900,2737.37,84.61,4.89,6,1,2.73,26.78,16,19,4.28,6.51,42.11,10.18,339.02
2832,32,Male,association_football,DI,83,4980,5374.78,69.22,6.65,11,1,3.43,26.35,43,24,4.83,7.5,64.76,13.01,572.21
2832,32,Male,association_football,DI,125,7500,7923.66,200.48,46.52,21,3,3.76,29.28,54,46,5.84,7.0,63.39,12.84,947.35
2833,25,Male,american_football,DI,77,4620,2331.42,0.0,0.0,0,0,2.01,18.94,33,14,4.36,5.34,30.28,10.63,209.83
2833,25,Male,association_football,DI,211,12660,3680.99,4.07,0.0,1,0,1.09,20.83,9,4,7.16,8.35,17.45,5.24,336.85
2833,25,Male,association_football,DI,108,6480,12922.16,219.9,0.0,20,0,6.38,22.5,96,73,6.16,6.6,119.65,28.37,1400.67
2833,25,Male,association_football,DI,116,6960,7223.36,227.49,15.01,21,2,3.86,23.51,75,53,6.07,7.29,62.27,16.4,905.34
2833,25,Male,association_football,DI,128,7680,8258.38,352.17,73.56,39,7,3.8,26.5,102,92,6.46,6.77,64.52,14.34,1164.44
2833,25,Male,association_football,DI,88,5280,4373.23,161.1,20.59,16,4,3.16,24.09,77,53,6.42,5.69,49.7,13.12,585.64
2834,30,Male,american_football,DI,92,5520,3073.15,76.61,0.0,6,0,2.19,21.81,71,14,8.67,5.29,33.4,10.05,357.65
2834,30,Male,association_football,DI,93,5580,6090.04,232.19,0.0,11,0,3.75,25.14,43,21,4.85,5.78,65.48,14.9,778.64
2834,30,Male,american_football,DI,96,5760,3932.36,22.46,12.87,3,2,2.12,27.03,40,10,5.77,5.03,40.96,7.83,387.52
2834,30,Male,association_football,DI,95,5700,5327.88,0.0,0.0,0,0,3.23,15.96,13,4,5.23,3.18,56.08,20.22,479.51
2834,30,Male,association_football,DI,104,6240,4937.87,37.77,0.0,4,0,3.86,20.8,96,50,6.48,6.2,47.48,18.57,487.11
2834,30,Male,american_football,DI-FCS,82,4920,4225.31,70.34,0.0,6,0,3.25,21.28,81,53,6.55,7.24,51.53,15.26,454.94
2835,20,Male,american_football,DI,73,4380,3210.46,105.96,27.73,11,2,2.79,27.77,32,24,7.35,5.68,43.98,10.04,413.98
2835,20,Male,association_football,DI,105,6300,7125.51,48.99,24.77,8,3,3.22,28.53,104,68,7.35,5.52,67.86,11.29,712.24
2835,20,Male,american_football,DI,47,2820,2372.28,91.41,5.38,15,1,3.18,24.56,60,30,6.89,6.71,50.47,12.94,329.97
2836,23,Male,association_football,DI,60,3600,3587.77,79.57,0.0,5,0,3.62,23.54,32,23,4.72,6.22,59.8,15.38,405.14
2836,23,Male,association_football,DI,93,5580,5131.79,541.54,110.18,43,11,3.46,30.99,72,58,9.44,10.0,55.18,11.18,1080.04
2836,23,Male,american_football,DI-FCS,102,6120,3341.16,65.27,0.0,11,0,1.84,21.71,74,75,7.86,8.8,32.76,8.48,381.96
2836,23,Male,association_football,DI,84,5040,5567.08,109.19,0.0,13,0,3.62,23.53,35,23,4.88,4.29,66.27,15.37,625.61
2837,23,Male,association_football,DI,85,5100,4264.87,110.89,14.38,13,3,3.87,29.46,40,30,5.24,6.42,50.17,13.13,522.05
2837,23,Male,association_football,DI,85,5100,6410.16,126.46,27.99,17,2,4.01,27.6,59,62,7.83,7.37,75.41,14.52,733.04
2837,23,Male,association_football,DI,128,7680,8159.48,261.84,81.51,27,6,3.77,25.8,54,78,4.06,6.42,63.75,14.62,1047.83
2837,23,Male,american_football,DI,107,6420,2368.35,129.25,0.0,10,0,1.68,23.48,40,51,8.05,8.92,22.13,7.14,348.66
2837,23,Male,american_football,DI,102,6120,3408.58,0.0,0.0,0,0,1.98,15.83,52,14,6.08,5.07,33.42,12.51,306.77
2838,25,Male,american_football,DI,81,4860,1943.93,0.0,0.0,0,0,1.52,15.39,53,25,8.61,5.04,24.0,9.9,174.95
2838,25,Male,association_football,DI,55,3300,5539.12,89.41,0.0,9,0,5.31,25.37,53,28,5.87,6.16,100.71,20.94,596.77
2838,25,Male,association_football,DI,62,3720,6098.24,677.29,168.76,31,14,6.36,24.84,71,60,6.38,7.08,98.36,25.61,1274.57
2838,25,Male,american_football,DI,82,4920,1221.09,0.0,0.0,0,0,1.06,19.25,14,2,5.32,4.01,14.89,5.51,109.9
2838,25,Male,association_football,DI,95,5700,7958.02,413.08,52.06,32,7,4.73,27.23,47,47,5.73,8.25,83.77,17.37,1180.31
2838,25,Male,association_football,DI,118,7080,6068.65,44.02,0.0,6,0,2.77,22.05,89,42,4.69,6.0,51.43,12.54,598.59
2839,24,Male,association_football,DI,74,4440,1488.73,4.78,0.0,1,0,1.32,24.06,27,14,5.05,7.78,20.12,5.47,140.24
2839,24,Male,american_football,DI,67,4020,4209.14,1432.29,0.0,45,0,3.73,23.25,49,13,5.82,4.99,62.82,16.03,1758.05
2839,24,Male,association_football,DI,112,6720,201.87,0.0,0.0,0,0,0.11,8.19,1,0,3.72,0.0,1.8,1.29,18.17
2839,24,Male,american_football,DI-FCS,110,6600,5379.86,218.47,43.89,25,6,2.71,27.28,118,132,9.41,8.83,48.91,9.95,753.64
2840,29,Male,association_football,DI,52,3120,5581.14,10.66,0.0,2,0,5.45,23.05,22,40,4.24,6.36,107.33,23.65,515.96
2840,29,Male,american_football,DI,59,3540,4375.66,0.0,0.0,0,0,4.49,19.39,43,16,8.49,6.64,74.16,23.18,393.81
2840,29,Male,association_football,DI,114,6840,5516.93,32.09,0.0,5,0,2.53,21.33,96,98,9.99,9.03,48.39,11.88,535.07
2840,29,Male,association_football,DI,107,6420,7947.73,498.65,137.12,51,8,4.07,29.96,47,73,5.44,7.56,74.28,13.58,1297.42
2840,29,Male,association_football,DI,42,2520,4617.85,207.38,6.26,17,1,6.07,24.97,40,50,5.96,7.03,109.95,24.31,640.86
2840,29,Male,association_football,DI,71,4260,3437.89,63.84,0.0,6,0,2.94,22.56,43,36,5.01,6.76,48.42,13.04,378.8
2841,23,Male,american_football,DI,54,3240,2037.55,78.97,0.0,10,0,2.44,18.55,50,27,6.35,5.18,37.73,13.18,275.04
2841,23,Male,american_football,DI-FCS,83,4980,1669.52,158.27,81.55,13,6,1.23,29.7,49,51,8.38,8.05,20.11,4.14,344.09
2841,23,Male,association_football,DI,91,5460,4674.57,154.65,29.04,20,3,2.61,26.72,47,19,6.86,5.88,51.37,9.77,610.95
2841,23,Male,association_football,DI,133,7980,7962.93,292.9,75.56,29,5,3.81,31.58,89,58,4.82,5.19,59.87,12.05,1059.07
2841,23,Male,association_football,DI,75,4500,4000.62,29.87,0.0,3,0,3.54,24.06,95,79,9.38,10.0,53.34,14.7,393.86
2842,26,Male,american_football,DI,66,3960,1848.78,80.96,0.0,8,0,1.53,24.76,28,19,6.63,5.2,28.01,6.18,254.6
2842,26,Male,american_football,DI,330,19800,10954.52,377.13,28.89,27,3,2.27,24.03,137,77,6.11,8.49,33.2,9.46,1391.75
2842,26,Male,association_football,DI,68,4080,3253.71,48.81,0.0,6,0,3.28,23.05,55,40,4.55,5.33,47.85,14.24,348.82
2842,26,Male,association_football,DI,26,1560,2625.37,104.59,35.84,11,2,6.93,32.54,26,27,6.17,8.12,100.98,21.28,360.28
2842,26,Male,association_football,DI,82,4920,4868.67,112.73,16.64,18,1,3.45,29.21,79,70,7.78,8.05,59.37,11.8,580.33
2843,30,Male,american_football,DI-FCS,143,8580,1736.79,37.98,0.0,4,0,0.75,22.27,23,0,4.68,0.0,12.15,3.36,198.67
2843,30,Male,association_football,DI,119,7140,6783.68,64.82,18.11,9,2,3.45,24.9,55,38,6.76,7.37,57.01,13.84,694.53
2843,30,Male,association_football,DI,48,2880,7109.64,449.74,103.75,32,6,7.45,28.2,39,72,6.72,9.14,148.12,26.43,1132.26
2843,30,Male,association_football,DI,93,5580,8127.24,234.95,23.58,20,1,4.39,28.77,58,67,5.53,6.86,87.39,15.27,987.51
2843,30,Male,association_football,DI,123,7380,5167.19,77.04,12.21,5,2,2.4,23.12,51,49,4.99,5.62,42.01,10.37,553.4
2843,30,Male,association_football,DI,124,7440,4051.6,92.71,10.85,5,2,2.5,25.99,51,54,5.76,5.53,32.67,9.61,466.95
2844,25,Male,american_football,DI-FCS,107,6420,3941.66,9.84,0.0,2,0,2.75,23.4,85,92,9.78,9.59,36.84,11.73,367.23
2844,25,Male,association_football,DI,47,2820,5316.89,193.16,13.18,22,1,7.88,30.17,43,40,5.51,8.78,113.13,26.11,699.86
2844,25,Male,association_football,DI,121,7260,4773.31,118.53,6.93,6,1,2.52,31.72,47,19,4.94,4.51,39.45,7.94,552.71
2845,25,Male,american_football,DI,32,1920,1244.0,236.52,10.32,20,2,2.46,26.14,13,5,6.09,3.54,38.87,9.4,373.34
2845,25,Male,american_football,DI,93,5580,3966.55,142.97,0.0,10,0,2.18,22.7,53,18,7.36,4.41,42.65,9.59,505.34
2845,25,Male,association_football,DI,93,5580,6449.28,116.85,11.36,10,1,3.9,31.06,19,29,4.57,5.22,69.35,12.56,710.45
2845,25,Male,american_football,DI,113,6780,4962.69,80.59,109.77,12,4,2.79,31.41,67,28,6.17,8.28,43.92,8.87,560.19
2845,25,Male,association_football,DI,94,5640,5688.91,71.17,0.0,9,0,3.21,21.78,51,54,8.43,10.0,60.52,14.74,593.26
2846,23,Male,american_football,DI,99,5940,2928.59,58.26,0.0,7,0,2.06,21.15,38,13,5.53,6.57,29.58,9.73,330.28
2846,23,Male,association_football,DI,108,6480,8655.59,333.57,158.0,52,13,4.58,33.39,96,80,6.13,8.96,80.14,13.72,1236.06
2846,23,Male,association_football,DI,108,6480,4489.09,26.27,0.0,3,0,2.63,22.7,33,28,5.52,4.76,41.57,11.58,433.68
2846,23,Male,association_football,DI,119,7140,5576.56,170.49,0.0,16,0,2.56,23.94,46,19,5.6,6.08,46.86,10.71,688.21
2846,23,Male,american_football,DI,64,3840,1313.75,207.57,0.0,20,0,1.25,25.63,37,20,7.41,5.15,20.53,4.87,344.57
2847,28,Male,association_football,DI,109,6540,7470.08,162.46,0.0,11,0,3.62,24.94,65,42,5.01,6.87,68.53,14.53,840.79
2847,28,Male,association_football,DI,94,5640,4011.48,25.12,0.0,3,0,2.61,21.63,31,23,5.35,6.47,42.68,12.07,389.29
2847,28,Male,association_football,DI,119,7140,3275.14,0.0,0.0,0,0,1.25,16.55,30,16,4.85,6.39,27.52,7.54,294.76
2847,28,Male,american_football,DI,65,3900,1716.66,135.72,38.53,26,3,1.54,27.42,26,10,6.66,4.58,26.41,5.6,340.88
2847,28,Male,american_football,DI,66,3960,2579.14,263.4,98.22,21,4,2.55,33.89,54,31,6.04,7.15,39.08,7.53,526.21
2848,24,Male,american_football,DI,107,6420,4714.08,67.57,18.33,9,2,3.13,27.78,74,34,5.8,4.81,44.06,11.25,511.27
2848,24,Male,association_football,DI,94,5640,1634.93,17.83,0.0,1,0,1.23,23.0,17,7,5.88,4.39,17.39,5.36,165.04
2848,24,Male,association_football,DI,84,5040,3363.6,0.0,0.0,0,0,2.32,16.24,59,17,6.91,7.82,40.04,14.3,302.72
2849,24,Male,association_football,DI,97,5820,3929.23,120.02,19.85,12,3,2.58,29.69,21,30,5.64,6.1,40.51,8.67,495.92
2849,24,Male,american_football,DI,80,4800,1538.02,0.0,0.0,0,0,1.15,19.48,46,8,6.26,5.08,19.23,5.92,138.42
2849,24,Male,american_football,DI,49,2940,1010.26,0.0,0.0,0,0,1.46,18.11,16,16,5.09,4.89,20.62,8.05,90.92
2849,24,Male,american_football,DI-FCS,84,5040,3179.14,157.84,0.0,19,0,2.08,28.03,46,74,6.88,9.31,37.85,7.43,465.73
