athlete_number,athlete_relative_age,athlete_gender_marker,athlete_sport,club_division,active_minutes,contributing_seconds,total_distance_m,total_high_intensity_distance_m,total_sprint_distance_m,high_intensity_events,sprint_events,avg_speed_kph,max_speed_kph,acceleration_events,deceleration_events,max_acceleration,max_deceleration,metres_per_minute,percentage_max_speed_kph,session_load
2535,22,Female,association_football,DI,121,7260,2355.1,13.27,0.0,1,0,1.49,17.48,48,19,5.74,8.12,19.46,8.54,225.99
2535,22,Female,association_football,DI,94,5640,1942.7,37.7,0.0,4,0,1.06,21.95,5,9,3.64,5.52,20.67,4.83,216.84
2536,22,Female,association_football,DI,119,7140,4829.91,95.9,0.0,10,0,2.39,23.73,36,28,4.54,6.48,40.59,10.06,541.33
2536,22,Female,association_football,DI,92,5520,3588.23,0.0,0.0,0,0,1.96,19.7,39,43,4.35,5.61,39.0,9.96,322.94
2536,22,Female,association_football,DI,94,5640,1881.32,45.6,0.0,4,0,1.38,21.32,16,14,5.51,5.96,20.01,6.48,218.68
2537,17,Female,association_football,DI,86,5160,2288.11,0.0,0.0,0,0,1.39,19.07,8,4,3.78,4.24,26.61,7.3,205.93
2537,17,Female,association_football,DI,119,7140,1705.25,0.0,0.0,0,0,1.05,17.67,9,6,3.81,5.0,14.33,5.93,153.47
2537,17,Female,association_football,DI,98,5880,7699.39,231.01,102.4,33,8,5.58,26.53,60,43,5.66,6.65,78.57,21.03,999.95
2537,17,Female,association_football,DI,102,6120,3770.07,12.53,7.12,3,1,1.96,22.37,30,21,5.87,6.67,36.96,8.78,361.4
2538,25,Female,association_football,DI,103,6180,5251.46,55.46,8.92,6,1,3.04,24.0,35,39,5.82,6.23,50.99,12.66,539.24
2538,25,Female,association_football,DI,87,5220,2522.56,0.0,0.0,0,0,1.74,18.09,22,21,5.91,9.18,28.99,9.61,227.03
2538,25,Female,association_football,DI,27,1620,301.6,0.0,0.0,0,0,0.76,6.48,0,0,0.0,0.0,11.17,11.71,27.14
2538,25,Female,association_football,DI,88,5280,7270.38,106.4,39.23,15,6,5.49,26.83,51,69,4.8,6.1,82.62,20.47,803.85
2539,21,Female,association_football,DI,96,5760,2506.36,0.0,0.0,0,0,1.92,17.32,17,13,9.99,6.1,26.11,11.1,225.57
2539,21,Female,association_football,DI,94,5640,172.2,0.0,0.0,0,0,0.13,11.05,0,0,0.0,0.0,1.83,1.21,15.5
2539,21,Female,association_football,DI,115,6900,1184.62,16.87,0.0,1,0,0.72,20.58,13,6,4.82,5.09,10.3,3.52,123.77
2540,19,Female,association_football,DI,85,5100,2051.91,5.38,0.0,1,0,1.44,18.99,31,8,4.22,3.73,24.14,7.57,191.52
2540,19,Female,association_football,DI,123,7380,5979.75,46.96,57.37,4,3,2.6,25.82,62,41,5.83,6.38,48.62,10.07,600.13
2540,19,Female,association_football,DI,150,9000,7006.97,57.39,0.0,8,0,3.28,21.79,56,62,5.07,6.65,46.71,15.06,698.71
2540,19,Female,association_football,DI,121,7260,5300.86,7.75,0.0,1,0,2.76,17.52,42,37,4.22,5.08,43.81,15.77,485.96
2540,19,Female,association_football,DI,120,7200,5305.99,35.58,4.41,5,1,2.56,21.29,31,30,5.8,4.94,44.22,12.02,522.95
2541,17,Female,association_football,DI,113,6780,3997.4,57.83,27.65,7,2,2.13,25.04,30,29,5.04,6.7,35.38,8.51,433.93
2541,17,Female,association_football,DI,83,4980,2337.36,37.5,0.0,6,0,1.7,18.37,21,22,5.57,6.81,28.16,9.24,255.8
2541,17,Female,association_football,DI,113,6780,3003.83,28.67,0.0,5,0,1.33,23.55,25,18,4.79,4.46,26.58,5.64,306.71
2541,17,Female,association_football,DI,106,6360,7046.48,146.83,179.35,22,12,4.61,30.49,37,46,5.99,9.97,66.48,15.13,860.95
2541,17,Female,association_football,DI,89,5340,1208.7,106.9,30.6,12,4,0.76,22.94,7,14,4.59,6.05,13.58,3.32,245.37
2541,17,Female,association_football,DI,113,6780,5157.31,14.98,0.0,2,0,2.83,20.93,38,29,5.51,6.53,45.64,13.5,481.69
2542,22,Female,association_football,DI,80,4800,790.26,29.57,18.4,6,2,0.46,27.6,9,9,4.86,5.93,9.88,1.68,116.97
2542,22,Female,association_football,DI,95,5700,7050.28,237.98,22.7,25,2,4.2,22.59,48,52,5.42,6.41,74.21,18.58,905.29
2542,22,Female,association_football,DI,122,7320,5061.24,47.03,5.45,8,1,2.7,24.97,37,55,5.57,5.39,41.49,10.79,517.38
2542,22,Female,association_football,DI,109,6540,9896.36,229.92,18.38,21,2,5.38,25.48,24,35,4.8,4.68,90.79,21.13,1148.51
2542,22,Female,association_football,DI,104,6240,4970.75,103.63,202.64,17,9,3.37,32.55,30,46,5.34,5.27,47.8,10.34,610.15
2543,21,Female,association_football,DI,65,3900,3365.04,71.43,40.72,6,2,2.75,22.13,18,19,5.26,3.9,51.77,12.41,387.92
2543,21,Female,association_football,DI,70,4200,2111.79,4.03,0.0,1,0,1.92,19.75,8,11,4.4,3.81,30.17,9.7,195.54
2543,21,Female,association_football,DI,108,6480,4702.35,36.36,15.25,5,1,2.44,28.37,33,26,4.92,5.48,43.54,8.61,470.0
2544,23,Female,association_football,DI,111,6660,492.17,0.0,0.0,0,0,0.23,8.39,0,0,0.0,0.0,4.43,2.71,44.3
2544,23,Female,association_football,DI,115,6900,3498.74,24.53,8.37,4,1,1.97,22.29,46,35,5.48,9.0,30.42,8.83,348.22
2544,23,Female,association_football,DI,91,5460,4435.36,8.93,0.0,2,0,3.7,20.84,33,39,4.57,4.84,48.74,17.76,411.23
2544,23,Female,association_football,DI,96,5760,5476.89,0.0,0.0,0,0,4.18,16.72,28,18,4.91,4.22,57.05,25.01,492.92
2544,23,Female,association_football,DI,80,4800,4746.23,15.15,0.0,2,0,4.21,21.85,42,55,8.15,7.05,59.33,19.27,444.57
2544,23,Female,association_football,DI,88,5280,4022.09,28.22,0.0,6,0,2.61,22.85,22,30,5.31,6.25,45.71,11.42,398.49
2545,21,Female,association_football,DI,123,7380,516.2,0.0,0.0,0,0,0.27,11.3,0,0,0.0,0.0,4.2,2.36,46.46
2545,21,Female,association_football,DI,102,6120,6538.27,99.25,84.56,14,4,3.84,26.02,25,27,5.9,5.81,64.1,14.76,720.16
2545,21,Female,association_football,DI,126,7560,3775.08,89.85,20.87,13,3,1.95,25.4,15,32,3.92,5.48,29.96,7.68,459.2
2546,21,Female,association_football,DI,150,9000,10505.45,186.83,65.83,22,9,4.52,25.75,48,68,5.89,7.06,70.04,17.55,1193.44
2546,21,Female,association_football,DI,82,4920,1309.66,17.46,0.0,2,0,0.79,22.26,9,7,4.07,4.46,15.97,3.56,137.15
2546,21,Female,association_football,DI,90,5400,4812.04,19.91,0.0,5,0,3.08,21.3,21,33,5.57,5.88,53.47,14.45,461.54
2546,21,Female,association_football,DI,95,5700,7705.9,98.76,66.7,14,5,5.14,29.11,46,71,6.05,7.25,81.11,17.67,832.2
2547,16,Female,association_football,DI,123,7380,2130.85,4.87,0.0,1,0,0.96,21.67,22,11,4.93,4.4,17.32,4.45,198.19
2547,16,Female,association_football,DI,89,5340,7646.57,256.58,74.98,30,5,4.61,24.59,34,52,5.84,7.1,85.92,18.75,1001.77
2547,16,Female,association_football,DI,73,4380,3994.71,22.65,0.0,3,0,3.24,22.92,24,28,5.05,5.28,54.72,14.14,386.44
2547,16,Female,association_football,DI,111,6660,6042.62,66.8,0.0,6,0,3.34,21.58,36,33,5.79,6.46,54.44,15.46,616.23
2547,16,Female,association_football,DI,101,6060,3874.63,24.26,0.0,3,0,1.86,18.4,20,22,5.19,5.43,38.36,10.13,376.71
2548,21,Female,association_football,DI,128,7680,5194.26,81.09,27.52,9,2,2.61,26.28,23,28,5.26,6.79,40.58,9.93,566.0
2548,21,Female,association_football,DI,104,6240,4904.54,100.26,93.49,16,5,2.78,21.19,34,27,4.63,5.93,47.16,13.12,585.67
2548,21,Female,association_football,DI,23,1380,1455.53,112.7,138.03,15,6,4.5,27.07,12,3,4.81,2.97,63.28,16.61,287.48
2548,21,Female,association_football,DI,90,5400,5304.07,107.83,5.35,16,1,3.53,25.05,29,30,5.2,4.92,58.93,14.1,610.04
2549,22,Female,association_football,DI,83,4980,6995.05,190.16,95.79,25,7,4.69,29.67,22,48,5.25,6.59,84.28,15.8,876.84
2549,22,Female,association_football,DI,90,5400,6841.93,240.6,116.05,28,8,4.68,26.98,44,53,4.41,5.31,76.02,17.36,918.59
2549,22,Female,association_football,DI,101,6060,3141.88,13.74,34.97,3,3,2.07,24.11,26,26,5.98,9.47,31.11,8.61,314.97
2549,22,Female,association_football,DI,86,5160,3906.56,35.76,37.41,5,2,3.02,25.69,16,24,4.51,4.73,45.43,11.77,401.95
2550,22,Female,association_football,DI,93,5580,4216.66,134.37,0.0,10,0,2.64,23.05,11,29,3.69,6.16,45.34,11.45,519.96
2550,22,Female,association_football,DI,90,5400,4661.1,147.51,0.0,14,0,2.88,18.57,42,33,4.42,5.27,51.79,15.53,579.64
2550,22,Female,association_football,DI,119,7140,3820.65,32.78,0.0,2,0,2.04,21.21,15,8,5.14,4.9,32.11,9.6,377.44
2550,22,Female,association_football,DI,87,5220,2930.6,83.67,32.58,8,4,1.81,23.23,25,22,4.72,6.68,33.69,7.79,372.06
2550,22,Female,association_football,DI,90,5400,2897.28,8.38,0.0,1,0,1.67,17.19,17,17,3.78,5.11,32.19,9.69,270.49
2550,22,Female,association_football,DI,89,5340,4410.93,16.21,0.0,4,0,3.19,20.2,31,21,6.08,5.12,49.56,15.77,420.17
2551,24,Female,association_football,DI,92,5520,4209.64,23.55,0.0,1,0,3.4,22.47,24,17,4.4,4.59,45.76,15.14,402.23
2551,24,Female,association_football,DI,112,6720,5446.67,91.39,35.36,11,3,3.12,24.66,43,35,5.29,5.66,48.63,12.64,606.98
2551,24,Female,association_football,DI,37,2220,1992.59,140.73,214.13,21,11,2.3,29.31,38,34,6.83,5.69,53.85,7.85,392.86
2551,24,Female,association_football,DI,104,6240,4206.5,3.13,6.93,1,1,2.38,21.35,25,16,5.18,5.5,40.45,11.13,387.68
2551,24,Female,association_football,DI,95,5700,5053.2,12.54,0.0,2,0,2.86,20.36,23,14,4.87,5.07,53.19,14.05,470.36
2551,24,Female,association_football,DI,60,3600,2298.7,0.0,0.0,0,0,1.98,15.64,22,17,4.7,5.32,38.31,12.68,206.88
2552,16,Female,association_football,DI,102,6120,3413.63,24.21,0.0,3,0,2.07,21.48,21,19,4.74,5.81,33.47,9.63,334.73
2552,16,Female,association_football,DI,129,7740,8275.03,199.86,58.76,21,8,3.89,26.47,36,38,4.35,5.27,64.15,14.71,996.71
2552,16,Female,association_football,DI,113,6780,746.35,0.0,0.0,0,0,0.37,12.87,2,0,3.98,0.0,6.6,2.84,67.17
2553,20,Female,association_football,DI,73,4380,2713.03,0.0,0.0,0,0,2.16,18.68,27,28,8.41,7.16,37.16,11.55,244.17
2553,20,Female,association_football,DI,97,5820,3379.83,89.07,0.0,9,0,2.6,21.44,45,21,5.93,5.33,34.84,12.11,402.63
2553,20,Female,association_football,DI,89,5340,6216.51,147.0,62.44,20,8,4.88,25.49,55,63,5.03,5.98,69.85,19.15,763.47
2554,23,Female,association_football,DI,100,6000,3822.99,466.29,113.23,24,10,2.1,25.13,27,15,5.13,5.61,38.23,8.34,851.14
2554,23,Female,association_football,DI,124,7440,285.18,0.0,0.0,0,0,0.13,5.79,0,0,0.0,0.0,2.3,2.21,25.67
2554,23,Female,association_football,DI,110,6600,896.91,0.0,0.0,0,0,0.47,15.77,4,2,3.52,3.64,8.15,2.96,80.72
2554,23,Female,association_football,DI,74,4440,2984.31,0.0,0.0,0,0,2.48,16.29,22,26,4.54,5.53,40.33,15.2,268.59
2554,23,Female,association_football,DI,111,6660,5410.42,35.43,0.0,4,0,2.76,19.32,40,35,5.98,5.9,48.74,14.3,527.44
2554,23,Female,association_football,DI,96,5760,4861.31,0.0,0.0,0,0,2.63,17.25,24,9,6.36,7.33,50.64,15.25,437.52
2555,22,Female,association_football,DI,66,3960,5436.53,132.72,21.82,14,3,4.62,22.12,14,19,4.1,5.62,82.37,20.87,648.54
2555,22,Female,association_football,DI,64,3840,3015.18,29.85,0.0,4,0,2.98,23.42,30,28,4.84,8.14,47.11,12.71,305.63
2555,22,Female,association_football,DI,88,5280,4224.79,9.01,0.0,2,0,2.91,19.45,25,23,4.22,5.24,48.01,14.96,392.17
2555,22,Female,association_football,DI,98,5880,4047.53,6.38,0.0,1,0,2.71,19.58,16,27,5.01,5.94,41.3,13.83,372.01
2556,18,Female,association_football,DI,82,4920,5017.29,101.89,35.79,8,2,4.04,22.86,32,44,6.23,6.06,61.19,17.67,567.82
2556,18,Female,association_football,DI,84,5040,3350.01,78.04,0.0,9,0,2.45,20.74,50,43,4.49,5.54,39.88,11.79,390.67
2556,18,Female,association_football,DI,68,4080,5189.19,59.05,5.71,9,1,4.3,23.34,16,16,4.76,4.35,76.31,18.42,541.43
2557,21,Female,association_football,DI,96,5760,4721.24,80.27,45.48,6,3,3.42,22.76,33,38,5.51,5.06,49.18,15.04,520.72
2557,21,Female,association_football,DI,92,5520,2322.54,53.18,0.0,5,0,1.31,22.74,9,11,4.73,6.23,25.25,5.75,266.86
2557,21,Female,association_football,DI,132,7920,4108.74,17.42,0.0,3,0,1.98,21.97,32,25,5.3,6.51,31.13,9.02,390.59
2557,21,Female,association_football,DI,119,7140,4164.95,15.2,0.0,1,0,1.83,22.34,12,19,5.45,5.46,35.0,8.17,390.62
2558,19,Female,association_football,DI,114,6840,3186.66,0.0,0.0,0,0,1.5,18.94,8,18,6.05,4.87,27.95,7.93,286.8
2558,19,Female,association_football,DI,115,6900,5420.73,147.79,76.28,19,6,2.41,24.56,27,27,5.88,5.52,47.14,9.81,683.62
2558,19,Female,association_football,DI,94,5640,5775.4,77.53,45.83,8,3,4.49,28.67,23,51,4.56,7.19,61.44,15.68,617.94
2559,21,Female,association_football,DI,56,3360,2383.31,39.05,6.0,5,1,2.66,23.68,18,9,5.58,4.2,42.56,11.23,264.0
2559,21,Female,association_football,DI,62,3720,2521.45,145.86,69.44,15,3,2.76,23.81,16,4,5.96,4.34,40.67,11.6,400.69
2559,21,Female,association_football,DI,83,4980,432.17,0.0,0.0,0,0,0.36,10.09,0,0,0.0,0.0,5.21,3.57,38.9
2559,21,Female,association_football,DI,91,5460,2732.84,0.0,0.0,0,0,2.15,17.47,24,15,6.92,4.68,30.03,12.28,245.96
2559,21,Female,association_football,DI,110,6600,114.7,0.0,0.0,0,0,0.06,15.66,2,3,5.38,3.12,1.04,0.36,10.32
2559,21,Female,association_football,DI,118,7080,450.4,0.0,0.0,0,0,0.22,8.46,0,0,0.0,0.0,3.82,2.64,40.54
2560,16,Female,association_football,DI,112,6720,4320.07,33.79,0.0,4,0,2.36,20.04,33,15,4.95,4.92,38.57,11.8,427.45
2560,16,Female,association_football,DI,123,7380,2194.63,5.08,0.0,1,0,1.02,18.84,3,8,4.2,5.52,17.84,5.42,203.88
2560,16,Female,association_football,DI,92,5520,2551.33,11.44,0.0,1,0,1.89,23.47,13,3,4.15,4.27,27.73,8.06,241.91
2560,16,Female,association_football,DI,114,6840,5845.35,165.65,114.33,25,10,3.31,28.28,25,48,4.67,5.71,51.27,11.7,764.17
2560,16,Female,association_football,DI,65,3900,5622.54,26.71,0.0,4,0,4.47,21.92,18,28,4.78,4.3,86.5,20.4,537.39
2560,16,Female,association_football,DI,112,6720,3088.64,44.49,4.03,6,1,1.44,22.64,10,8,5.52,5.94,27.58,6.37,333.19
2561,24,Female,association_football,DI,128,7680,6414.29,5.59,0.0,1,0,3.04,20.46,32,37,4.35,6.03,50.11,14.84,584.1
2561,24,Female,association_football,DI,126,7560,3360.56,14.05,0.0,2,0,1.75,20.97,20,21,3.98,6.07,26.67,8.34,318.54
2561,24,Female,association_football,DI,83,4980,378.38,0.0,0.0,0,0,0.3,9.72,0,0,0.0,0.0,4.56,3.05,34.05
2561,24,Female,association_football,DI,60,3600,1373.45,0.0,0.0,0,0,1.49,17.56,34,38,5.23,4.05,22.89,8.47,123.61
2561,24,Female,association_football,DI,59,3540,2255.55,46.38,12.58,4,1,2.23,25.15,31,22,5.24,5.08,38.23,8.88,257.43
2561,24,Female,association_football,DI,91,5460,2807.37,0.0,0.0,0,0,1.82,20.39,30,51,5.03,7.12,30.85,8.93,252.66
2562,22,Female,association_football,DI,91,5460,3850.35,35.39,0.0,2,0,2.77,21.12,22,26,4.95,5.12,42.31,13.14,382.32
2562,22,Female,association_football,DI,88,5280,6915.18,45.89,15.89,5,2,4.95,23.44,42,52,5.11,5.24,78.58,21.1,681.53
2562,22,Female,association_football,DI,98,5880,2378.19,0.0,0.0,0,0,1.58,16.66,17,15,4.49,6.9,24.27,9.48,214.04
2562,22,Female,association_football,DI,118,7080,5740.93,55.36,4.52,9,1,3.28,19.8,79,68,6.22,6.51,48.65,16.58,587.7
2563,17,Female,association_football,DI,112,6720,414.69,0.0,0.0,0,0,0.23,8.01,1,0,3.12,0.0,3.7,2.84,37.32
2563,17,Female,association_football,DI,87,5220,5337.8,202.06,81.01,20,7,3.19,31.11,22,49,6.35,6.78,61.35,10.26,730.26
2563,17,Female,association_football,DI,100,6000,585.1,0.0,0.0,0,0,0.4,14.5,3,3,5.3,3.89,5.85,2.73,52.66
2563,17,Female,association_football,DI,149,8940,6108.18,164.75,39.22,12,4,2.57,25.17,36,44,6.03,6.55,40.99,10.19,737.02
2564,21,Female,association_football,DI,118,7080,392.0,0.0,0.0,0,0,0.23,8.54,0,0,0.0,0.0,3.32,2.68,35.28
2564,21,Female,association_football,DI,62,3720,2652.84,46.03,5.95,6,1,2.5,19.65,16,22,5.55,4.94,42.79,12.75,297.26
2564,21,Female,association_football,DI,59,3540,4100.5,345.77,0.0,19,0,4.2,22.32,26,14,5.5,4.51,69.5,18.84,719.04
2564,21,Female,association_football,DI,122,7320,5999.05,32.5,47.11,7,3,2.99,23.98,38,47,5.38,6.32,49.17,12.48,594.86
2564,21,Female,association_football,DI,120,7200,5362.95,33.7,0.0,5,0,2.36,19.03,33,31,4.83,6.14,44.69,12.38,522.15
2565,27,Female,association_football,DI,69,4140,2898.66,0.0,0.0,0,0,2.82,15.43,16,14,5.18,6.15,42.01,18.25,260.88
2565,27,Female,association_football,DI,90,5400,184.67,0.0,0.0,0,0,0.14,6.62,0,0,0.0,0.0,2.05,2.15,16.62
2565,27,Female,association_football,DI,118,7080,6299.42,62.85,0.0,4,0,3.13,23.99,16,21,4.95,5.48,53.38,13.04,631.33
2565,27,Female,association_football,DI,128,7680,6552.74,146.77,48.75,12,3,2.77,27.3,24,19,6.54,5.29,51.19,10.13,758.28
2566,19,Female,association_football,DI,56,3360,1333.42,6.7,856.53,1,17,1.31,42.98,1,0,3.28,0.0,23.81,3.04,194.22
2566,19,Female,association_football,DI,97,5820,5555.29,68.55,47.96,14,5,3.31,30.52,25,22,5.41,5.65,57.27,10.86,608.5
2566,19,Female,association_football,DI,88,5280,995.06,7.95,0.0,1,0,0.76,20.67,12,7,4.86,4.01,11.31,3.69,98.69
2567,21,Female,association_football,DI,90,5400,3118.89,11.03,0.0,2,0,2.01,20.28,11,8,5.23,4.31,34.65,9.92,294.46
2567,21,Female,association_football,DI,86,5160,1212.62,25.21,0.0,2,0,0.77,22.1,5,8,3.86,5.65,14.1,3.5,135.91
2567,21,Female,association_football,DI,115,6900,3362.66,137.43,119.62,21,9,1.74,27.87,25,31,5.2,6.48,29.24,6.23,503.13
2567,21,Female,association_football,DI,115,6900,3053.12,28.0,0.0,4,0,1.65,22.14,16,14,4.55,6.47,26.55,7.46,307.92
2568,20,Female,association_football,DI,102,6120,3748.66,43.73,6.53,7,1,2.17,18.8,39,36,6.7,6.22,36.75,11.55,395.58
2568,20,Female,association_football,DI,90,5400,4521.46,31.5,0.0,2,0,3.3,20.19,24,22,5.22,5.25,50.24,16.34,439.41
2568,20,Female,association_football,DI,87,5220,9886.66,188.7,26.94,15,2,5.68,25.15,29,54,5.64,5.81,113.64,22.6,1098.18
2568,20,Female,association_football,DI,117,7020,1502.31,0.0,0.0,0,0,0.68,20.14,11,7,4.52,4.71,12.84,3.4,135.21
2568,20,Female,association_football,DI,93,5580,3686.76,62.95,0.0,9,0,2.6,22.06,47,39,5.86,6.15,39.64,11.77,406.66
2569,24,Female,association_football,DI,91,5460,5213.01,669.17,31.94,67,2,3.45,25.46,45,9,5.1,4.85,57.29,13.56,1213.66
2569,24,Female,association_football,DI,98,5880,7389.93,163.61,57.99,17,3,5.81,27.21,29,43,4.66,7.64,75.41,21.37,859.58
2569,24,Female,association_football,DI,84,5040,395.18,0.0,0.0,0,0,0.27,6.82,0,0,0.0,0.0,4.7,3.94,35.57
2570,19,Female,association_football,DI,89,5340,799.46,0.0,0.0,0,0,0.71,19.27,2,1,3.13,4.21,8.98,3.67,71.95
2570,19,Female,association_football,DI,120,7200,5862.35,48.11,63.35,7,3,2.99,27.29,40,56,5.63,4.77,48.85,10.95,596.48
2570,19,Female,association_football,DI,86,5160,5282.88,185.53,0.0,16,0,3.96,22.18,44,43,5.19,5.59,61.43,17.85,675.22
2571,23,Female,association_football,DI,83,4980,3756.38,51.08,48.02,6,2,2.83,22.87,28,12,4.85,5.13,45.26,12.37,404.65
2571,23,Female,association_football,DI,98,5880,4584.7,20.93,0.0,3,0,2.84,20.22,13,29,5.05,6.07,46.78,14.05,436.71
2571,23,Female,association_football,DI,69,4140,3341.8,74.45,37.41,6,2,2.91,23.44,19,17,6.18,4.39,48.43,12.43,388.03
2571,23,Female,association_football,DI,115,6900,4176.53,58.01,51.34,6,2,2.49,21.59,37,9,6.01,5.34,36.32,11.54,448.19
2571,23,Female,association_football,DI,105,6300,9919.73,189.28,65.75,21,5,6.16,22.29,43,45,4.35,6.16,94.47,27.64,1126.57
2572,18,Female,association_football,DI,85,5100,5197.12,30.78,8.22,7,1,3.79,22.91,52,51,5.14,5.23,61.14,16.54,512.47
2572,18,Female,association_football,DI,119,7140,4001.95,124.81,11.2,16,1,1.9,23.38,46,40,5.01,6.14,33.63,8.13,508.49
2572,18,Female,association_football,DI,91,5460,4222.46,38.67,38.78,5,2,2.65,25.99,16,22,5.1,5.65,46.4,10.21,433.31
2572,18,Female,association_football,DI,112,6720,493.0,0.0,0.0,0,0,0.24,8.69,1,0,3.94,0.0,4.4,2.72,44.37
2572,18,Female,association_football,DI,102,6120,4085.23,7.1,0.0,1,0,2.96,18.62,32,17,4.66,4.68,40.05,15.89,376.31
2573,25,Female,association_football,DI,78,4680,845.58,0.0,0.0,0,0,0.71,14.44,2,1,3.27,3.1,10.84,4.92,76.1
2573,25,Female,association_football,DI,103,6180,5263.42,113.57,4.92,13,1,2.66,23.23,31,37,5.56,5.06,51.1,11.45,606.0
2573,25,Female,association_football,DI,89,5340,911.9,0.0,0.0,0,0,0.63,16.34,8,4,4.46,3.83,10.25,3.85,82.07
2574,23,Female,association_football,DI,116,6960,4362.47,8.54,36.72,2,1,1.79,25.89,12,2,5.85,3.04,37.61,6.93,408.39
2574,23,Female,association_football,DI,104,6240,2573.05,12.71,0.0,2,0,1.45,20.06,17,20,4.83,6.7,24.74,7.22,247.43
2574,23,Female,association_football,DI,82,4920,2031.54,9.32,0.0,1,0,1.49,21.85,21,14,5.83,5.87,24.77,6.83,193.25
2574,23,Female,association_football,DI,117,7020,3808.44,39.59,45.49,5,2,2.22,24.95,7,2,5.6,3.15,32.55,8.88,396.26
2574,23,Female,association_football,DI,95,5700,4829.4,102.83,77.33,14,5,2.49,20.59,32,23,5.31,6.24,50.84,12.07,575.41
2575,21,Female,association_football,DI,99,5940,4703.39,71.91,3.84,5,1,2.99,26.77,30,30,4.59,5.07,47.51,11.17,502.18
2575,21,Female,association_football,DI,108,6480,262.86,0.0,0.0,0,0,0.17,7.4,0,0,0.0,0.0,2.43,2.29,23.66
2575,21,Female,association_football,DI,76,4560,2521.98,0.0,0.0,0,0,2.29,15.6,27,16,5.34,4.57,33.18,14.65,226.98
2575,21,Female,association_football,DI,94,5640,1083.1,9.29,12.25,1,1,0.74,22.58,8,10,4.68,3.97,11.52,3.26,112.31
2576,19,Female,association_football,DI,79,4740,2094.86,0.0,0.0,0,0,1.52,13.89,12,10,3.86,4.04,26.52,10.96,188.54
2576,19,Female,association_football,DI,119,7140,5106.37,37.91,0.0,5,0,2.46,23.7,16,11,4.48,5.39,42.91,10.4,504.14
2576,19,Female,association_football,DI,90,5400,4327.59,21.74,0.0,3,0,2.88,22.4,39,41,6.0,4.7,48.08,12.84,415.2
2576,19,Female,association_football,DI,114,6840,4470.95,28.26,0.0,6,0,2.31,20.64,34,29,4.89,4.86,39.22,11.19,439.88
2576,19,Female,association_football,DI,106,6360,3153.98,27.84,0.0,3,0,1.75,19.86,31,26,5.44,6.02,29.75,8.81,315.44
2576,19,Female,association_football,DI,108,6480,2769.65,6.79,0.0,1,0,1.65,24.95,19,8,4.78,4.25,25.64,6.62,257.35
2577,21,Female,association_football,DI,113,6780,2530.37,22.14,0.0,3,0,1.53,20.28,20,18,5.71,6.24,22.39,7.52,253.29
2577,21,Female,association_football,DI,91,5460,7010.63,199.2,149.35,20,9,3.66,28.76,37,38,5.98,6.77,77.04,12.74,887.16
2577,21,Female,association_football,DI,90,5400,5269.14,187.71,4.26,17,1,3.16,20.41,33,37,4.25,6.75,58.55,15.5,679.87
2577,21,Female,association_football,DI,74,4440,3511.32,105.22,12.05,13,1,2.75,22.82,39,14,5.71,5.72,47.45,12.05,440.64
2577,21,Female,association_football,DI,121,7260,3780.27,27.4,0.0,5,0,1.96,21.44,19,27,4.41,7.74,31.24,9.15,375.32
2578,23,Female,association_football,DI,91,5460,4174.99,41.51,0.0,5,0,2.56,22.19,22,28,4.9,5.36,45.88,11.56,423.21
2578,23,Female,association_football,DI,124,7440,4227.88,41.33,48.66,6,5,2.27,22.57,49,37,4.91,5.67,34.1,10.05,451.82
2578,23,Female,association_football,DI,89,5340,763.41,0.0,0.0,0,0,0.49,12.27,4,8,3.71,3.68,8.58,3.97,68.71
2578,23,Female,association_football,DI,97,5820,4587.67,35.41,0.0,4,0,2.86,22.38,25,18,4.23,6.9,47.3,12.8,453.26
2578,23,Female,association_football,DI,23,1380,1483.69,138.6,103.44,9,9,3.62,27.17,10,6,4.67,4.14,64.51,13.31,310.23
2579,21,Female,association_football,DI,88,5280,1680.25,37.48,0.0,3,0,1.03,21.07,6,11,3.37,5.06,19.09,4.88,191.32
2579,21,Female,association_football,DI,122,7320,2424.98,5.97,5.51,1,1,1.32,22.16,23,30,7.84,7.51,19.88,5.96,229.56
2579,21,Female,association_football,DI,97,5820,5509.84,792.35,6.52,55,1,3.44,21.07,59,19,6.37,4.41,56.8,16.33,1323.01
2579,21,Female,association_football,DI,91,5460,2082.93,7.76,0.0,1,0,1.28,18.49,3,4,3.65,3.78,22.89,6.95,196.79
2579,21,Female,association_football,DI,150,9000,9346.18,69.06,8.57,6,1,3.6,28.2,80,73,4.53,5.86,62.31,12.75,918.49
2580,22,Female,association_football,DI,115,6900,5890.45,183.27,1249.39,18,38,2.4,41.63,63,24,5.11,3.9,51.22,5.76,883.18
2580,22,Female,association_football,DI,61,3660,1482.04,5.49,0.0,1,0,1.63,24.28,31,28,6.15,7.52,24.3,6.72,140.34
2580,22,Female,association_football,DI,86,5160,2181.73,4.63,0.0,1,0,1.35,18.92,17,12,4.15,5.76,25.37,7.13,202.4
2581,20,Female,association_football,DI,119,7140,6508.71,106.69,78.29,16,3,3.07,25.74,74,57,5.12,6.35,54.7,11.92,725.2
2581,20,Female,association_football,DI,108,6480,5702.43,35.58,10.13,4,1,3.03,22.12,31,29,4.94,6.15,52.8,13.71,557.18
